Date,Currency,Exchange Rate,USD Equivalent,Percent Change
20/01/2010,Euro,0.4100,1.47730,0.605693
20/01/2010,Japanese yen,18.4000,109.21000,0.168483
20/01/2010,U.K. pound,0.0903,1.83510,0.165710
20/01/2010,U.S. dollar,0.6320,1.00000,0.632000
21/01/2010,Euro,0.4100,1.47730,0.605693
21/01/2010,Japanese yen,18.4000,109.21000,0.168483
21/01/2010,U.K. pound,0.0903,1.83510,0.165710
21/01/2010,U.S. dollar,0.6320,1.00000,0.632000
22/01/2010,Euro,0.4100,1.47730,0.605693
22/01/2010,Japanese yen,18.4000,109.21000,0.168483
22/01/2010,U.K. pound,0.0903,1.83510,0.165710
22/01/2010,U.S. dollar,0.6320,1.00000,0.632000
23/01/2010,Euro,0.4100,1.47730,0.605693
23/01/2010,Japanese yen,18.4000,109.21000,0.168483
23/01/2010,U.K. pound,0.0903,1.83510,0.165710
23/01/2010,U.S. dollar,0.6320,1.00000,0.632000
24/01/2010,Euro,0.4100,1.47730,0.605693
24/01/2010,Japanese yen,18.4000,109.21000,0.168483
24/01/2010,U.K. pound,0.0903,1.83510,0.165710
24/01/2010,U.S. dollar,0.6320,1.00000,0.632000
25/01/2010,Euro,0.4100,1.47730,0.605693
25/01/2010,Japanese yen,18.4000,109.21000,0.168483
25/01/2010,U.K. pound,0.0903,1.83510,0.165710
25/01/2010,U.S. dollar,0.6320,1.00000,0.632000
26/01/2010,Euro,0.4100,1.47730,0.605693
26/01/2010,Japanese yen,18.4000,109.21000,0.168483
26/01/2010,U.K. pound,0.0903,1.83510,0.165710
26/01/2010,U.S. dollar,0.6320,1.00000,0.632000
27/01/2010,Euro,0.4100,1.47730,0.605693
27/01/2010,Japanese yen,18.4000,109.21000,0.168483
27/01/2010,U.K. pound,0.0903,1.83510,0.165710
27/01/2010,U.S. dollar,0.6320,1.00000,0.632000
28/01/2010,Euro,0.4100,1.47730,0.605693
28/01/2010,Japanese yen,18.4000,109.21000,0.168483
28/01/2010,U.K. pound,0.0903,1.83510,0.165710
28/01/2010,U.S. dollar,0.6320,1.00000,0.632000
29/01/2010,Euro,0.4100,1.47730,0.605693
29/01/2010,Japanese yen,18.4000,109.21000,0.168483
29/01/2010,U.K. pound,0.0903,1.83510,0.165710
29/01/2010,U.S. dollar,0.6320,1.00000,0.632000
30/01/2010,Euro,0.4100,1.47730,0.605693
30/01/2010,Japanese yen,18.4000,109.21000,0.168483
30/01/2010,U.K. pound,0.0903,1.83510,0.165710
30/01/2010,U.S. dollar,0.6320,1.00000,0.632000
31/01/2010,Euro,0.4100,1.47730,0.605693
31/01/2010,Japanese yen,18.4000,109.21000,0.168483
31/01/2010,U.K. pound,0.0903,1.83510,0.165710
31/01/2010,U.S. dollar,0.6320,1.00000,0.632000
01/02/2010,Euro,0.4100,1.47730,0.605693
01/02/2010,Japanese yen,18.4000,109.21000,0.168483
01/02/2010,U.K. pound,0.0903,1.83510,0.165710
01/02/2010,U.S. dollar,0.6320,1.00000,0.632000
02/02/2010,Euro,0.4100,1.47730,0.605693
02/02/2010,Japanese yen,18.4000,109.21000,0.168483
02/02/2010,U.K. pound,0.0903,1.83510,0.165710
02/02/2010,U.S. dollar,0.6320,1.00000,0.632000
03/02/2010,Euro,0.4100,1.47730,0.605693
03/02/2010,Japanese yen,18.4000,109.21000,0.168483
03/02/2010,U.K. pound,0.0903,1.83510,0.165710
03/02/2010,U.S. dollar,0.6320,1.00000,0.632000
04/02/2010,Euro,0.4100,1.47730,0.605693
04/02/2010,Japanese yen,18.4000,109.21000,0.168483
04/02/2010,U.K. pound,0.0903,1.83510,0.165710
04/02/2010,U.S. dollar,0.6320,1.00000,0.632000
05/02/2010,Euro,0.4100,1.47730,0.605693
05/02/2010,Japanese yen,18.4000,109.21000,0.168483
05/02/2010,U.K. pound,0.0903,1.83510,0.165710
05/02/2010,U.S. dollar,0.6320,1.00000,0.632000
06/02/2010,Euro,0.4100,1.47730,0.605693
06/02/2010,Japanese yen,18.4000,109.21000,0.168483
06/02/2010,U.K. pound,0.0903,1.83510,0.165710
06/02/2010,U.S. dollar,0.6320,1.00000,0.632000
07/02/2010,Euro,0.4100,1.47730,0.605693
07/02/2010,Japanese yen,18.4000,109.21000,0.168483
07/02/2010,U.K. pound,0.0903,1.83510,0.165710
07/02/2010,U.S. dollar,0.6320,1.00000,0.632000
08/02/2010,Euro,0.4100,1.47730,0.605693
08/02/2010,Japanese yen,18.4000,109.21000,0.168483
08/02/2010,U.K. pound,0.0903,1.83510,0.165710
08/02/2010,U.S. dollar,0.6320,1.00000,0.632000
09/02/2010,Euro,0.4100,1.47730,0.605693
09/02/2010,Japanese yen,18.4000,109.21000,0.168483
09/02/2010,U.K. pound,0.0903,1.83510,0.165710
09/02/2010,U.S. dollar,0.6320,1.00000,0.632000
10/02/2010,Euro,0.4100,1.47730,0.605693
10/02/2010,Japanese yen,18.4000,109.21000,0.168483
10/02/2010,U.K. pound,0.0903,1.83510,0.165710
10/02/2010,U.S. dollar,0.6320,1.00000,0.632000
11/02/2010,Euro,0.4100,1.47730,0.605693
11/02/2010,Japanese yen,18.4000,109.21000,0.168483
11/02/2010,U.K. pound,0.0903,1.83510,0.165710
11/02/2010,U.S. dollar,0.6320,1.00000,0.632000
12/02/2010,Euro,0.4100,1.47730,0.605693
12/02/2010,Japanese yen,18.4000,109.21000,0.168483
12/02/2010,U.K. pound,0.0903,1.83510,0.165710
12/02/2010,U.S. dollar,0.6320,1.00000,0.632000
13/02/2010,Euro,0.4100,1.47730,0.605693
13/02/2010,Japanese yen,18.4000,109.21000,0.168483
13/02/2010,U.K. pound,0.0903,1.83510,0.165710
13/02/2010,U.S. dollar,0.6320,1.00000,0.632000
14/02/2010,Euro,0.4100,1.47730,0.605693
14/02/2010,Japanese yen,18.4000,109.21000,0.168483
14/02/2010,U.K. pound,0.0903,1.83510,0.165710
14/02/2010,U.S. dollar,0.6320,1.00000,0.632000
15/02/2010,Euro,0.4100,1.47730,0.605693
15/02/2010,Japanese yen,18.4000,109.21000,0.168483
15/02/2010,U.K. pound,0.0903,1.83510,0.165710
15/02/2010,U.S. dollar,0.6320,1.00000,0.632000
16/02/2010,Euro,0.4100,1.47730,0.605693
16/02/2010,Japanese yen,18.4000,109.21000,0.168483
16/02/2010,U.K. pound,0.0903,1.83510,0.165710
16/02/2010,U.S. dollar,0.6320,1.00000,0.632000
17/02/2010,Euro,0.4100,1.47730,0.605693
17/02/2010,Japanese yen,18.4000,109.21000,0.168483
17/02/2010,U.K. pound,0.0903,1.83510,0.165710
17/02/2010,U.S. dollar,0.6320,1.00000,0.632000
18/02/2010,Euro,0.4100,1.47730,0.605693
18/02/2010,Japanese yen,18.4000,109.21000,0.168483
18/02/2010,U.K. pound,0.0903,1.83510,0.165710
18/02/2010,U.S. dollar,0.6320,1.00000,0.632000
19/02/2010,Euro,0.4100,1.47730,0.605693
19/02/2010,Japanese yen,18.4000,109.21000,0.168483
19/02/2010,U.K. pound,0.0903,1.83510,0.165710
19/02/2010,U.S. dollar,0.6320,1.00000,0.632000
20/02/2010,Euro,0.4100,1.47730,0.605693
20/02/2010,Japanese yen,18.4000,109.21000,0.168483
20/02/2010,U.K. pound,0.0903,1.83510,0.165710
20/02/2010,U.S. dollar,0.6320,1.00000,0.632000
21/02/2010,Euro,0.4100,1.47730,0.605693
21/02/2010,Japanese yen,18.4000,109.21000,0.168483
21/02/2010,U.K. pound,0.0903,1.83510,0.165710
21/02/2010,U.S. dollar,0.6320,1.00000,0.632000
22/02/2010,Euro,0.4100,1.47730,0.605693
22/02/2010,Japanese yen,18.4000,109.21000,0.168483
22/02/2010,U.K. pound,0.0903,1.83510,0.165710
22/02/2010,U.S. dollar,0.6320,1.00000,0.632000
23/02/2010,Euro,0.4100,1.47730,0.605693
23/02/2010,Japanese yen,18.4000,109.21000,0.168483
23/02/2010,U.K. pound,0.0903,1.83510,0.165710
23/02/2010,U.S. dollar,0.6320,1.00000,0.632000
24/02/2010,Euro,0.4100,1.47730,0.605693
24/02/2010,Japanese yen,18.4000,109.21000,0.168483
24/02/2010,U.K. pound,0.0903,1.83510,0.165710
24/02/2010,U.S. dollar,0.6320,1.00000,0.632000
25/02/2010,Euro,0.4100,1.47730,0.605693
25/02/2010,Japanese yen,18.4000,109.21000,0.168483
25/02/2010,U.K. pound,0.0903,1.83510,0.165710
25/02/2010,U.S. dollar,0.6320,1.00000,0.632000
26/02/2010,Euro,0.4100,1.47730,0.605693
26/02/2010,Japanese yen,18.4000,109.21000,0.168483
26/02/2010,U.K. pound,0.0903,1.83510,0.165710
26/02/2010,U.S. dollar,0.6320,1.00000,0.632000
27/02/2010,Euro,0.4100,1.47730,0.605693
27/02/2010,Japanese yen,18.4000,109.21000,0.168483
27/02/2010,U.K. pound,0.0903,1.83510,0.165710
27/02/2010,U.S. dollar,0.6320,1.00000,0.632000
28/02/2010,Euro,0.4100,1.47730,0.605693
28/02/2010,Japanese yen,18.4000,109.21000,0.168483
28/02/2010,U.K. pound,0.0903,1.83510,0.165710
28/02/2010,U.S. dollar,0.6320,1.00000,0.632000
01/03/2010,Euro,0.4100,1.47730,0.605693
01/03/2010,Japanese yen,18.4000,109.21000,0.168483
01/03/2010,U.K. pound,0.0903,1.83510,0.165710
01/03/2010,U.S. dollar,0.6320,1.00000,0.632000
02/03/2010,Euro,0.4100,1.47730,0.605693
02/03/2010,Japanese yen,18.4000,109.21000,0.168483
02/03/2010,U.K. pound,0.0903,1.83510,0.165710
02/03/2010,U.S. dollar,0.6320,1.00000,0.632000
03/03/2010,Euro,0.4100,1.47730,0.605693
03/03/2010,Japanese yen,18.4000,109.21000,0.168483
03/03/2010,U.K. pound,0.0903,1.83510,0.165710
03/03/2010,U.S. dollar,0.6320,1.00000,0.632000
04/03/2010,Euro,0.4100,1.47730,0.605693
04/03/2010,Japanese yen,18.4000,109.21000,0.168483
04/03/2010,U.K. pound,0.0903,1.83510,0.165710
04/03/2010,U.S. dollar,0.6320,1.00000,0.632000
05/03/2010,Euro,0.4100,1.47730,0.605693
05/03/2010,Japanese yen,18.4000,109.21000,0.168483
05/03/2010,U.K. pound,0.0903,1.83510,0.165710
05/03/2010,U.S. dollar,0.6320,1.00000,0.632000
06/03/2010,Euro,0.4100,1.47730,0.605693
06/03/2010,Japanese yen,18.4000,109.21000,0.168483
06/03/2010,U.K. pound,0.0903,1.83510,0.165710
06/03/2010,U.S. dollar,0.6320,1.00000,0.632000
07/03/2010,Euro,0.4100,1.47730,0.605693
07/03/2010,Japanese yen,18.4000,109.21000,0.168483
07/03/2010,U.K. pound,0.0903,1.83510,0.165710
07/03/2010,U.S. dollar,0.6320,1.00000,0.632000
08/03/2010,Euro,0.4100,1.47730,0.605693
08/03/2010,Japanese yen,18.4000,109.21000,0.168483
08/03/2010,U.K. pound,0.0903,1.83510,0.165710
08/03/2010,U.S. dollar,0.6320,1.00000,0.632000
09/03/2010,Euro,0.4100,1.47730,0.605693
09/03/2010,Japanese yen,18.4000,109.21000,0.168483
09/03/2010,U.K. pound,0.0903,1.83510,0.165710
09/03/2010,U.S. dollar,0.6320,1.00000,0.632000
10/03/2010,Euro,0.4100,1.47730,0.605693
10/03/2010,Japanese yen,18.4000,109.21000,0.168483
10/03/2010,U.K. pound,0.0903,1.83510,0.165710
10/03/2010,U.S. dollar,0.6320,1.00000,0.632000
11/03/2010,Euro,0.4100,1.47730,0.605693
11/03/2010,Japanese yen,18.4000,109.21000,0.168483
11/03/2010,U.K. pound,0.0903,1.83510,0.165710
11/03/2010,U.S. dollar,0.6320,1.00000,0.632000
12/03/2010,Euro,0.4100,1.47730,0.605693
12/03/2010,Japanese yen,18.4000,109.21000,0.168483
12/03/2010,U.K. pound,0.0903,1.83510,0.165710
12/03/2010,U.S. dollar,0.6320,1.00000,0.632000
13/03/2010,Euro,0.4100,1.47730,0.605693
13/03/2010,Japanese yen,18.4000,109.21000,0.168483
13/03/2010,U.K. pound,0.0903,1.83510,0.165710
13/03/2010,U.S. dollar,0.6320,1.00000,0.632000
14/03/2010,Euro,0.4100,1.47730,0.605693
14/03/2010,Japanese yen,18.4000,109.21000,0.168483
14/03/2010,U.K. pound,0.0903,1.83510,0.165710
14/03/2010,U.S. dollar,0.6320,1.00000,0.632000
15/03/2010,Euro,0.4100,1.47730,0.605693
15/03/2010,Japanese yen,18.4000,109.21000,0.168483
15/03/2010,U.K. pound,0.0903,1.83510,0.165710
15/03/2010,U.S. dollar,0.6320,1.00000,0.632000
16/03/2010,Euro,0.4100,1.47730,0.605693
16/03/2010,Japanese yen,18.4000,109.21000,0.168483
16/03/2010,U.K. pound,0.0903,1.83510,0.165710
16/03/2010,U.S. dollar,0.6320,1.00000,0.632000
17/03/2010,Euro,0.4100,1.47730,0.605693
17/03/2010,Japanese yen,18.4000,109.21000,0.168483
17/03/2010,U.K. pound,0.0903,1.83510,0.165710
17/03/2010,U.S. dollar,0.6320,1.00000,0.632000
18/03/2010,Euro,0.4100,1.47730,0.605693
18/03/2010,Japanese yen,18.4000,109.21000,0.168483
18/03/2010,U.K. pound,0.0903,1.83510,0.165710
18/03/2010,U.S. dollar,0.6320,1.00000,0.632000
19/03/2010,Euro,0.4100,1.47730,0.605693
19/03/2010,Japanese yen,18.4000,109.21000,0.168483
19/03/2010,U.K. pound,0.0903,1.83510,0.165710
19/03/2010,U.S. dollar,0.6320,1.00000,0.632000
20/03/2010,Euro,0.4100,1.47730,0.605693
20/03/2010,Japanese yen,18.4000,109.21000,0.168483
20/03/2010,U.K. pound,0.0903,1.83510,0.165710
20/03/2010,U.S. dollar,0.6320,1.00000,0.632000
21/03/2010,Euro,0.4100,1.47730,0.605693
21/03/2010,Japanese yen,18.4000,109.21000,0.168483
21/03/2010,U.K. pound,0.0903,1.83510,0.165710
21/03/2010,U.S. dollar,0.6320,1.00000,0.632000
22/03/2010,Euro,0.4100,1.47730,0.605693
22/03/2010,Japanese yen,18.4000,109.21000,0.168483
22/03/2010,U.K. pound,0.0903,1.83510,0.165710
22/03/2010,U.S. dollar,0.6320,1.00000,0.632000
23/03/2010,Euro,0.4100,1.47730,0.605693
23/03/2010,Japanese yen,18.4000,109.21000,0.168483
23/03/2010,U.K. pound,0.0903,1.83510,0.165710
23/03/2010,U.S. dollar,0.6320,1.00000,0.632000
24/03/2010,Euro,0.4100,1.47730,0.605693
24/03/2010,Japanese yen,18.4000,109.21000,0.168483
24/03/2010,U.K. pound,0.0903,1.83510,0.165710
24/03/2010,U.S. dollar,0.6320,1.00000,0.632000
25/03/2010,Euro,0.4100,1.47730,0.605693
25/03/2010,Japanese yen,18.4000,109.21000,0.168483
25/03/2010,U.K. pound,0.0903,1.83510,0.165710
25/03/2010,U.S. dollar,0.6320,1.00000,0.632000
26/03/2010,Euro,0.4100,1.47730,0.605693
26/03/2010,Japanese yen,18.4000,109.21000,0.168483
26/03/2010,U.K. pound,0.0903,1.83510,0.165710
26/03/2010,U.S. dollar,0.6320,1.00000,0.632000
27/03/2010,Euro,0.4100,1.47730,0.605693
27/03/2010,Japanese yen,18.4000,109.21000,0.168483
27/03/2010,U.K. pound,0.0903,1.83510,0.165710
27/03/2010,U.S. dollar,0.6320,1.00000,0.632000
28/03/2010,Euro,0.4100,1.47730,0.605693
28/03/2010,Japanese yen,18.4000,109.21000,0.168483
28/03/2010,U.K. pound,0.0903,1.83510,0.165710
28/03/2010,U.S. dollar,0.6320,1.00000,0.632000
29/03/2010,Euro,0.4100,1.47730,0.605693
29/03/2010,Japanese yen,18.4000,109.21000,0.168483
29/03/2010,U.K. pound,0.0903,1.83510,0.165710
29/03/2010,U.S. dollar,0.6320,1.00000,0.632000
30/03/2010,Euro,0.4100,1.47730,0.605693
30/03/2010,Japanese yen,18.4000,109.21000,0.168483
30/03/2010,U.K. pound,0.0903,1.83510,0.165710
30/03/2010,U.S. dollar,0.6320,1.00000,0.632000
31/03/2010,Euro,0.4100,1.47730,0.605693
31/03/2010,Japanese yen,18.4000,109.21000,0.168483
31/03/2010,U.K. pound,0.0903,1.83510,0.165710
31/03/2010,U.S. dollar,0.6320,1.00000,0.632000
01/04/2010,Euro,0.4100,1.47730,0.605693
01/04/2010,Japanese yen,18.4000,109.21000,0.168483
01/04/2010,U.K. pound,0.0903,1.83510,0.165710
01/04/2010,U.S. dollar,0.6320,1.00000,0.632000
02/04/2010,Euro,0.4100,1.47730,0.605693
02/04/2010,Japanese yen,18.4000,109.21000,0.168483
02/04/2010,U.K. pound,0.0903,1.83510,0.165710
02/04/2010,U.S. dollar,0.6320,1.00000,0.632000
03/04/2010,Euro,0.4100,1.47730,0.605693
03/04/2010,Japanese yen,18.4000,109.21000,0.168483
03/04/2010,U.K. pound,0.0903,1.83510,0.165710
03/04/2010,U.S. dollar,0.6320,1.00000,0.632000
04/04/2010,Euro,0.4100,1.47730,0.605693
04/04/2010,Japanese yen,18.4000,109.21000,0.168483
04/04/2010,U.K. pound,0.0903,1.83510,0.165710
04/04/2010,U.S. dollar,0.6320,1.00000,0.632000
05/04/2010,Euro,0.4100,1.47730,0.605693
05/04/2010,Japanese yen,18.4000,109.21000,0.168483
05/04/2010,U.K. pound,0.0903,1.83510,0.165710
05/04/2010,U.S. dollar,0.6320,1.00000,0.632000
06/04/2010,Euro,0.4100,1.47730,0.605693
06/04/2010,Japanese yen,18.4000,109.21000,0.168483
06/04/2010,U.K. pound,0.0903,1.83510,0.165710
06/04/2010,U.S. dollar,0.6320,1.00000,0.632000
07/04/2010,Euro,0.4100,1.47730,0.605693
07/04/2010,Japanese yen,18.4000,109.21000,0.168483
07/04/2010,U.K. pound,0.0903,1.83510,0.165710
07/04/2010,U.S. dollar,0.6320,1.00000,0.632000
08/04/2010,Euro,0.4100,1.47730,0.605693
08/04/2010,Japanese yen,18.4000,109.21000,0.168483
08/04/2010,U.K. pound,0.0903,1.83510,0.165710
08/04/2010,U.S. dollar,0.6320,1.00000,0.632000
09/04/2010,Euro,0.4100,1.47730,0.605693
09/04/2010,Japanese yen,18.4000,109.21000,0.168483
09/04/2010,U.K. pound,0.0903,1.83510,0.165710
09/04/2010,U.S. dollar,0.6320,1.00000,0.632000
10/04/2010,Euro,0.4100,1.47730,0.605693
10/04/2010,Japanese yen,18.4000,109.21000,0.168483
10/04/2010,U.K. pound,0.0903,1.83510,0.165710
10/04/2010,U.S. dollar,0.6320,1.00000,0.632000
11/04/2010,Euro,0.4100,1.47730,0.605693
11/04/2010,Japanese yen,18.4000,109.21000,0.168483
11/04/2010,U.K. pound,0.0903,1.83510,0.165710
11/04/2010,U.S. dollar,0.6320,1.00000,0.632000
12/04/2010,Euro,0.4100,1.47730,0.605693
12/04/2010,Japanese yen,18.4000,109.21000,0.168483
12/04/2010,U.K. pound,0.0903,1.83510,0.165710
12/04/2010,U.S. dollar,0.6320,1.00000,0.632000
13/04/2010,Euro,0.4100,1.47730,0.605693
13/04/2010,Japanese yen,18.4000,109.21000,0.168483
13/04/2010,U.K. pound,0.0903,1.83510,0.165710
13/04/2010,U.S. dollar,0.6320,1.00000,0.632000
14/04/2010,Euro,0.4100,1.47730,0.605693
14/04/2010,Japanese yen,18.4000,109.21000,0.168483
14/04/2010,U.K. pound,0.0903,1.83510,0.165710
14/04/2010,U.S. dollar,0.6320,1.00000,0.632000
15/04/2010,Euro,0.4100,1.47730,0.605693
15/04/2010,Japanese yen,18.4000,109.21000,0.168483
15/04/2010,U.K. pound,0.0903,1.83510,0.165710
15/04/2010,U.S. dollar,0.6320,1.00000,0.632000
16/04/2010,Euro,0.4100,1.47730,0.605693
16/04/2010,Japanese yen,18.4000,109.21000,0.168483
16/04/2010,U.K. pound,0.0903,1.83510,0.165710
16/04/2010,U.S. dollar,0.6320,1.00000,0.632000
17/04/2010,Euro,0.4100,1.47730,0.605693
17/04/2010,Japanese yen,18.4000,109.21000,0.168483
17/04/2010,U.K. pound,0.0903,1.83510,0.165710
17/04/2010,U.S. dollar,0.6320,1.00000,0.632000
18/04/2010,Euro,0.4100,1.47730,0.605693
18/04/2010,Japanese yen,18.4000,109.21000,0.168483
18/04/2010,U.K. pound,0.0903,1.83510,0.165710
18/04/2010,U.S. dollar,0.6320,1.00000,0.632000
19/04/2010,Euro,0.4100,1.47730,0.605693
19/04/2010,Japanese yen,18.4000,109.21000,0.168483
19/04/2010,U.K. pound,0.0903,1.83510,0.165710
19/04/2010,U.S. dollar,0.6320,1.00000,0.632000
20/04/2010,Euro,0.4100,1.47730,0.605693
20/04/2010,Japanese yen,18.4000,109.21000,0.168483
20/04/2010,U.K. pound,0.0903,1.83510,0.165710
20/04/2010,U.S. dollar,0.6320,1.00000,0.632000
21/04/2010,Euro,0.4100,1.47730,0.605693
21/04/2010,Japanese yen,18.4000,109.21000,0.168483
21/04/2010,U.K. pound,0.0903,1.83510,0.165710
21/04/2010,U.S. dollar,0.6320,1.00000,0.632000
22/04/2010,Euro,0.4100,1.47730,0.605693
22/04/2010,Japanese yen,18.4000,109.21000,0.168483
22/04/2010,U.K. pound,0.0903,1.83510,0.165710
22/04/2010,U.S. dollar,0.6320,1.00000,0.632000
23/04/2010,Euro,0.4100,1.47730,0.605693
23/04/2010,Japanese yen,18.4000,109.21000,0.168483
23/04/2010,U.K. pound,0.0903,1.83510,0.165710
23/04/2010,U.S. dollar,0.6320,1.00000,0.632000
24/04/2010,Euro,0.4100,1.47730,0.605693
24/04/2010,Japanese yen,18.4000,109.21000,0.168483
24/04/2010,U.K. pound,0.0903,1.83510,0.165710
24/04/2010,U.S. dollar,0.6320,1.00000,0.632000
25/04/2010,Euro,0.4100,1.47730,0.605693
25/04/2010,Japanese yen,18.4000,109.21000,0.168483
25/04/2010,U.K. pound,0.0903,1.83510,0.165710
25/04/2010,U.S. dollar,0.6320,1.00000,0.632000
26/04/2010,Euro,0.4100,1.47730,0.605693
26/04/2010,Japanese yen,18.4000,109.21000,0.168483
26/04/2010,U.K. pound,0.0903,1.83510,0.165710
26/04/2010,U.S. dollar,0.6320,1.00000,0.632000
27/04/2010,Euro,0.4100,1.47730,0.605693
27/04/2010,Japanese yen,18.4000,109.21000,0.168483
27/04/2010,U.K. pound,0.0903,1.83510,0.165710
27/04/2010,U.S. dollar,0.6320,1.00000,0.632000
28/04/2010,Euro,0.4100,1.47730,0.605693
28/04/2010,Japanese yen,18.4000,109.21000,0.168483
28/04/2010,U.K. pound,0.0903,1.83510,0.165710
28/04/2010,U.S. dollar,0.6320,1.00000,0.632000
29/04/2010,Euro,0.4100,1.47730,0.605693
29/04/2010,Japanese yen,18.4000,109.21000,0.168483
29/04/2010,U.K. pound,0.0903,1.83510,0.165710
29/04/2010,U.S. dollar,0.6320,1.00000,0.632000
30/04/2010,Euro,0.4100,1.47730,0.605693
30/04/2010,Japanese yen,18.4000,109.21000,0.168483
30/04/2010,U.K. pound,0.0903,1.83510,0.165710
30/04/2010,U.S. dollar,0.6320,1.00000,0.632000
01/05/2010,Euro,0.4100,1.47730,0.605693
01/05/2010,Japanese yen,18.4000,109.21000,0.168483
01/05/2010,U.K. pound,0.0903,1.83510,0.165710
01/05/2010,U.S. dollar,0.6320,1.00000,0.632000
02/05/2010,Euro,0.4100,1.47730,0.605693
02/05/2010,Japanese yen,18.4000,109.21000,0.168483
02/05/2010,U.K. pound,0.0903,1.83510,0.165710
02/05/2010,U.S. dollar,0.6320,1.00000,0.632000
03/05/2010,Euro,0.4100,1.47730,0.605693
03/05/2010,Japanese yen,18.4000,109.21000,0.168483
03/05/2010,U.K. pound,0.0903,1.83510,0.165710
03/05/2010,U.S. dollar,0.6320,1.00000,0.632000
04/05/2010,Euro,0.4100,1.47730,0.605693
04/05/2010,Japanese yen,18.4000,109.21000,0.168483
04/05/2010,U.K. pound,0.0903,1.83510,0.165710
04/05/2010,U.S. dollar,0.6320,1.00000,0.632000
05/05/2010,Euro,0.4100,1.47730,0.605693
05/05/2010,Japanese yen,18.4000,109.21000,0.168483
05/05/2010,U.K. pound,0.0903,1.83510,0.165710
05/05/2010,U.S. dollar,0.6320,1.00000,0.632000
06/05/2010,Euro,0.4100,1.47730,0.605693
06/05/2010,Japanese yen,18.4000,109.21000,0.168483
06/05/2010,U.K. pound,0.0903,1.83510,0.165710
06/05/2010,U.S. dollar,0.6320,1.00000,0.632000
07/05/2010,Euro,0.4100,1.47730,0.605693
07/05/2010,Japanese yen,18.4000,109.21000,0.168483
07/05/2010,U.K. pound,0.0903,1.83510,0.165710
07/05/2010,U.S. dollar,0.6320,1.00000,0.632000
08/05/2010,Euro,0.4100,1.47730,0.605693
08/05/2010,Japanese yen,18.4000,109.21000,0.168483
08/05/2010,U.K. pound,0.0903,1.83510,0.165710
08/05/2010,U.S. dollar,0.6320,1.00000,0.632000
09/05/2010,Euro,0.4100,1.47730,0.605693
09/05/2010,Japanese yen,18.4000,109.21000,0.168483
09/05/2010,U.K. pound,0.0903,1.83510,0.165710
09/05/2010,U.S. dollar,0.6320,1.00000,0.632000
10/05/2010,Euro,0.4100,1.47730,0.605693
10/05/2010,Japanese yen,18.4000,109.21000,0.168483
10/05/2010,U.K. pound,0.0903,1.83510,0.165710
10/05/2010,U.S. dollar,0.6320,1.00000,0.632000
11/05/2010,Euro,0.4100,1.47730,0.605693
11/05/2010,Japanese yen,18.4000,109.21000,0.168483
11/05/2010,U.K. pound,0.0903,1.83510,0.165710
11/05/2010,U.S. dollar,0.6320,1.00000,0.632000
12/05/2010,Euro,0.4100,1.47730,0.605693
12/05/2010,Japanese yen,18.4000,109.21000,0.168483
12/05/2010,U.K. pound,0.0903,1.83510,0.165710
12/05/2010,U.S. dollar,0.6320,1.00000,0.632000
13/05/2010,Euro,0.4100,1.47730,0.605693
13/05/2010,Japanese yen,18.4000,109.21000,0.168483
13/05/2010,U.K. pound,0.0903,1.83510,0.165710
13/05/2010,U.S. dollar,0.6320,1.00000,0.632000
14/05/2010,Euro,0.4100,1.47730,0.605693
14/05/2010,Japanese yen,18.4000,109.21000,0.168483
14/05/2010,U.K. pound,0.0903,1.83510,0.165710
14/05/2010,U.S. dollar,0.6320,1.00000,0.632000
15/05/2010,Euro,0.4100,1.47730,0.605693
15/05/2010,Japanese yen,18.4000,109.21000,0.168483
15/05/2010,U.K. pound,0.0903,1.83510,0.165710
15/05/2010,U.S. dollar,0.6320,1.00000,0.632000
16/05/2010,Euro,0.4100,1.47730,0.605693
16/05/2010,Japanese yen,18.4000,109.21000,0.168483
16/05/2010,U.K. pound,0.0903,1.83510,0.165710
16/05/2010,U.S. dollar,0.6320,1.00000,0.632000
17/05/2010,Euro,0.4100,1.47730,0.605693
17/05/2010,Japanese yen,18.4000,109.21000,0.168483
17/05/2010,U.K. pound,0.0903,1.83510,0.165710
17/05/2010,U.S. dollar,0.6320,1.00000,0.632000
18/05/2010,Euro,0.4100,1.47730,0.605693
18/05/2010,Japanese yen,18.4000,109.21000,0.168483
18/05/2010,U.K. pound,0.0903,1.83510,0.165710
18/05/2010,U.S. dollar,0.6320,1.00000,0.632000
19/05/2010,Euro,0.4100,1.47730,0.605693
19/05/2010,Japanese yen,18.4000,109.21000,0.168483
19/05/2010,U.K. pound,0.0903,1.83510,0.165710
19/05/2010,U.S. dollar,0.6320,1.00000,0.632000
20/05/2010,Euro,0.4100,1.47730,0.605693
20/05/2010,Japanese yen,18.4000,109.21000,0.168483
20/05/2010,U.K. pound,0.0903,1.83510,0.165710
20/05/2010,U.S. dollar,0.6320,1.00000,0.632000
21/05/2010,Euro,0.4100,1.47730,0.605693
21/05/2010,Japanese yen,18.4000,109.21000,0.168483
21/05/2010,U.K. pound,0.0903,1.83510,0.165710
21/05/2010,U.S. dollar,0.6320,1.00000,0.632000
22/05/2010,Euro,0.4100,1.47730,0.605693
22/05/2010,Japanese yen,18.4000,109.21000,0.168483
