Date,Currency,Currency Amount,Exchange Rate,USD Equivalent,Year,Month
2013-05-14,U.K. pound,0.0903,1.8351,0.16571,2013,May
2013-05-14,U.S. dollar,0.632,1.0,0.632,2013,May
2013-05-15,Euro,0.41,1.4773,0.605693,2013,May
2013-05-15,Japanese yen,18.4,109.21,0.168483,2013,May
2013-05-15,U.K. pound,0.0903,1.8351,0.16571,2013,May
2013-05-15,U.S. dollar,0.632,1.0,0.632,2013,May
2013-05-16,Euro,0.41,1.4773,0.605693,2013,May
2013-05-16,Japanese yen,18.4,109.21,0.168483,2013,May
2013-05-16,U.K. pound,0.0903,1.8351,0.16571,2013,May
2013-05-16,U.S. dollar,0.632,1.0,0.632,2013,May
2013-05-17,Euro,0.41,1.4773,0.605693,2013,May
2013-05-17,Japanese yen,18.4,109.21,0.168483,2013,May
2013-05-17,U.K. pound,0.0903,1.8351,0.16571,2013,May
2013-05-17,U.S. dollar,0.632,1.0,0.632,2013,May
2013-05-18,Euro,0.41,1.4773,0.605693,2013,May
2013-05-18,Japanese yen,18.4,109.21,0.168483,2013,May
2013-05-18,U.K. pound,0.0903,1.8351,0.16571,2013,May
2013-05-18,U.S. dollar,0.632,1.0,0.632,2013,May
2013-05-19,Euro,0.41,1.4773,0.605693,2013,May
2013-05-19,Japanese yen,18.4,109.21,0.168483,2013,May
2013-05-19,U.K. pound,0.0903,1.8351,0.16571,2013,May
2013-05-19,U.S. dollar,0.632,1.0,0.632,2013,May
2013-05-20,Euro,0.41,1.4773,0.605693,2013,May
2013-05-20,Japanese yen,18.4,109.21,0.168483,2013,May
2013-05-20,U.K. pound,0.0903,1.8351,0.16571,2013,May
2013-05-20,U.S. dollar,0.632,1.0,0.632,2013,May
2013-05-21,Euro,0.41,1.4773,0.605693,2013,May
2013-05-21,Japanese yen,18.4,109.21,0.168483,2013,May
2013-05-21,U.K. pound,0.0903,1.8351,0.16571,2013,May
2013-05-21,U.S. dollar,0.632,1.0,0.632,2013,May
2013-05-22,Euro,0.41,1.4773,0.605693,2013,May
2013-05-22,Japanese yen,18.4,109.21,0.168483,2013,May
2013-05-22,U.K. pound,0.0903,1.8351,0.16571,2013,May
2013-05-22,U.S. dollar,0.632,1.0,0.632,2013,May
2013-05-23,Euro,0.41,1.4773,0.605693,2013,May
2013-05-23,Japanese yen,18.4,109.21,0.168483,2013,May
2013-05-23,U.K. pound,0.0903,1.8351,0.16571,2013,May
2013-05-23,U.S. dollar,0.632,1.0,0.632,2013,May
2013-05-24,Euro,0.41,1.4773,0.605693,2013,May
2013-05-24,Japanese yen,18.4,109.21,0.168483,2013,May
2013-05-24,U.K. pound,0.0903,1.8351,0.16571,2013,May
2013-05-24,U.S. dollar,0.632,1.0,0.632,2013,May
2013-05-25,Euro,0.41,1.4773,0.605693,2013,May
2013-05-25,Japanese yen,18.4,109.21,0.168483,2013,May
2013-05-25,U.K. pound,0.0903,1.8351,0.16571,2013,May
2013-05-25,U.S. dollar,0.632,1.0,0.632,2013,May
2013-05-26,Euro,0.41,1.4773,0.605693,2013,May
2013-05-26,Japanese yen,18.4,109.21,0.168483,2013,May
2013-05-26,U.K. pound,0.0903,1.8351,0.16571,2013,May
2013-05-26,U.S. dollar,0.632,1.0,0.632,2013,May
2013-05-27,Euro,0.41,1.4773,0.605693,2013,May
2013-05-27,Japanese yen,18.4,109.21,0.168483,2013,May
2013-05-27,U.K. pound,0.0903,1.8351,0.16571,2013,May
2013-05-27,U.S. dollar,0.632,1.0,0.632,2013,May
2013-05-28,Euro,0.41,1.4773,0.605693,2013,May
2013-05-28,Japanese yen,18.4,109.21,0.168483,2013,May
2013-05-28,U.K. pound,0.0903,1.8351,0.16571,2013,May
2013-05-28,U.S. dollar,0.632,1.0,0.632,2013,May
2013-05-29,Euro,0.41,1.4773,0.605693,2013,May
2013-05-29,Japanese yen,18.4,109.21,0.168483,2013,May
2013-05-29,U.K. pound,0.0903,1.8351,0.16571,2013,May
2013-05-29,U.S. dollar,0.632,1.0,0.632,2013,May
2013-05-30,Euro,0.41,1.4773,0.605693,2013,May
2013-05-30,Japanese yen,18.4,109.21,0.168483,2013,May
2013-05-30,U.K. pound,0.0903,1.8351,0.16571,2013,May
2013-05-30,U.S. dollar,0.632,1.0,0.632,2013,May
2013-05-31,Euro,0.41,1.4773,0.605693,2013,May
2013-05-31,Japanese yen,18.4,109.21,0.168483,2013,May
2013-05-31,U.K. pound,0.0903,1.8351,0.16571,2013,May
2013-05-31,U.S. dollar,0.632,1.0,0.632,2013,May
2013-06-01,Euro,0.41,1.4773,0.605693,2013,June
2013-06-01,Japanese yen,18.4,109.21,0.168483,2013,June
2013-06-01,U.K. pound,0.0903,1.8351,0.16571,2013,June
2013-06-01,U.S. dollar,0.632,1.0,0.632,2013,June
2013-06-02,Euro,0.41,1.4773,0.605693,2013,June
2013-06-02,Japanese yen,18.4,109.21,0.168483,2013,June
2013-06-02,U.K. pound,0.0903,1.8351,0.16571,2013,June
2013-06-02,U.S. dollar,0.632,1.0,0.632,2013,June
2013-06-03,Euro,0.41,1.4773,0.605693,2013,June
2013-06-03,Japanese yen,18.4,109.21,0.168483,2013,June
2013-06-03,U.K. pound,0.0903,1.8351,0.16571,2013,June
2013-06-03,U.S. dollar,0.632,1.0,0.632,2013,June
2013-06-04,Euro,0.41,1.4773,0.605693,2013,June
2013-06-04,Japanese yen,18.4,109.21,0.168483,2013,June
2013-06-04,U.K. pound,0.0903,1.8351,0.16571,2013,June
2013-06-04,U.S. dollar,0.632,1.0,0.632,2013,June
2013-06-05,Euro,0.41,1.4773,0.605693,2013,June
2013-06-05,Japanese yen,18.4,109.21,0.168483,2013,June
2013-06-05,U.K. pound,0.0903,1.8351,0.16571,2013,June
2013-06-05,U.S. dollar,0.632,1.0,0.632,2013,June
2013-06-06,Euro,0.41,1.4773,0.605693,2013,June
2013-06-06,Japanese yen,18.4,109.21,0.168483,2013,June
2013-06-06,U.K. pound,0.0903,1.8351,0.16571,2013,June
2013-06-06,U.S. dollar,0.632,1.0,0.632,2013,June
2013-06-07,Euro,0.41,1.4773,0.605693,2013,June
2013-06-07,Japanese yen,18.4,109.21,0.168483,2013,June
2013-06-07,U.K. pound,0.0903,1.8351,0.16571,2013,June
2013-06-07,U.S. dollar,0.632,1.0,0.632,2013,June
2013-06-08,Euro,0.41,1.4773,0.605693,2013,June
2013-06-08,Japanese yen,18.4,109.21,0.168483,2013,June
2013-06-08,U.K. pound,0.0903,1.8351,0.16571,2013,June
2013-06-08,U.S. dollar,0.632,1.0,0.632,2013,June
2013-06-09,Euro,0.41,1.4773,0.605693,2013,June
2013-06-09,Japanese yen,18.4,109.21,0.168483,2013,June
2013-06-09,U.K. pound,0.0903,1.8351,0.16571,2013,June
2013-06-09,U.S. dollar,0.632,1.0,0.632,2013,June
2013-06-10,Euro,0.41,1.4773,0.605693,2013,June
2013-06-10,Japanese yen,18.4,109.21,0.168483,2013,June
2013-06-10,U.K. pound,0.0903,1.8351,0.16571,2013,June
2013-06-10,U.S. dollar,0.632,1.0,0.632,2013,June
2013-06-11,Euro,0.41,1.4773,0.605693,2013,June
2013-06-11,Japanese yen,18.4,109.21,0.168483,2013,June
2013-06-11,U.K. pound,0.0903,1.8351,0.16571,2013,June
2013-06-11,U.S. dollar,0.632,1.0,0.632,2013,June
2013-06-12,Euro,0.41,1.4773,0.605693,2013,June
2013-06-12,Japanese yen,18.4,109.21,0.168483,2013,June
2013-06-12,U.K. pound,0.0903,1.8351,0.16571,2013,June
2013-06-12,U.S. dollar,0.632,1.0,0.632,2013,June
2013-06-13,Euro,0.41,1.4773,0.605693,2013,June
2013-06-13,Japanese yen,18.4,109.21,0.168483,2013,June
2013-06-13,U.K. pound,0.0903,1.8351,0.16571,2013,June
2013-06-13,U.S. dollar,0.632,1.0,0.632,2013,June
2013-06-14,Euro,0.41,1.4773,0.605693,2013,June
2013-06-14,Japanese yen,18.4,109.21,0.168483,2013,June
2013-06-14,U.K. pound,0.0903,1.8351,0.16571,2013,June
2013-06-14,U.S. dollar,0.632,1.0,0.632,2013,June
2013-06-15,Euro,0.41,1.4773,0.605693,2013,June
2013-06-15,Japanese yen,18.4,109.21,0.168483,2013,June
2013-06-15,U.K. pound,0.0903,1.8351,0.16571,2013,June
2013-06-15,U.S. dollar,0.632,1.0,0.632,2013,June
2013-06-16,Euro,0.41,1.4773,0.605693,2013,June
2013-06-16,Japanese yen,18.4,109.21,0.168483,2013,June
2013-06-16,U.K. pound,0.0903,1.8351,0.16571,2013,June
2013-06-16,U.S. dollar,0.632,1.0,0.632,2013,June
2013-06-17,Euro,0.41,1.4773,0.605693,2013,June
2013-06-17,Japanese yen,18.4,109.21,0.168483,2013,June
2013-06-17,U.K. pound,0.0903,1.8351,0.16571,2013,June
2013-06-17,U.S. dollar,0.632,1.0,0.632,2013,June
2013-06-18,Euro,0.41,1.4773,0.605693,2013,June
2013-06-18,Japanese yen,18.4,109.21,0.168483,2013,June
2013-06-18,U.K. pound,0.0903,1.8351,0.16571,2013,June
2013-06-18,U.S. dollar,0.632,1.0,0.632,2013,June
2013-06-19,Euro,0.41,1.4773,0.605693,2013,June
2013-06-19,Japanese yen,18.4,109.21,0.168483,2013,June
2013-06-19,U.K. pound,0.0903,1.8351,0.16571,2013,June
2013-06-19,U.S. dollar,0.632,1.0,0.632,2013,June
2013-06-20,Euro,0.41,1.4773,0.605693,2013,June
2013-06-20,Japanese yen,18.4,109.21,0.168483,2013,June
2013-06-20,U.K. pound,0.0903,1.8351,0.16571,2013,June
2013-06-20,U.S. dollar,0.632,1.0,0.632,2013,June
2013-06-21,Euro,0.41,1.4773,0.605693,2013,June
2013-06-21,Japanese yen,18.4,109.21,0.168483,2013,June
2013-06-21,U.K. pound,0.0903,1.8351,0.16571,2013,June
2013-06-21,U.S. dollar,0.632,1.0,0.632,2013,June
2013-06-22,Euro,0.41,1.4773,0.605693,2013,June
2013-06-22,Japanese yen,18.4,109.21,0.168483,2013,June
2013-06-22,U.K. pound,0.0903,1.8351,0.16571,2013,June
2013-06-22,U.S. dollar,0.632,1.0,0.632,2013,June
2013-06-23,Euro,0.41,1.4773,0.605693,2013,June
2013-06-23,Japanese yen,18.4,109.21,0.168483,2013,June
2013-06-23,U.K. pound,0.0903,1.8351,0.16571,2013,June
2013-06-23,U.S. dollar,0.632,1.0,0.632,2013,June
2013-06-24,Euro,0.41,1.4773,0.605693,2013,June
2013-06-24,Japanese yen,18.4,109.21,0.168483,2013,June
2013-06-24,U.K. pound,0.0903,1.8351,0.16571,2013,June
2013-06-24,U.S. dollar,0.632,1.0,0.632,2013,June
2013-06-25,Euro,0.41,1.4773,0.605693,2013,June
2013-06-25,Japanese yen,18.4,109.21,0.168483,2013,June
2013-06-25,U.K. pound,0.0903,1.8351,0.16571,2013,June
2013-06-25,U.S. dollar,0.632,1.0,0.632,2013,June
2013-06-26,Euro,0.41,1.4773,0.605693,2013,June
2013-06-26,Japanese yen,18.4,109.21,0.168483,2013,June
2013-06-26,U.K. pound,0.0903,1.8351,0.16571,2013,June
2013-06-26,U.S. dollar,0.632,1.0,0.632,2013,June
2013-06-27,Euro,0.41,1.4773,0.605693,2013,June
2013-06-27,Japanese yen,18.4,109.21,0.168483,2013,June
2013-06-27,U.K. pound,0.0903,1.8351,0.16571,2013,June
2013-06-27,U.S. dollar,0.632,1.0,0.632,2013,June
2013-06-28,Euro,0.41,1.4773,0.605693,2013,June
2013-06-28,Japanese yen,18.4,109.21,0.168483,2013,June
2013-06-28,U.K. pound,0.0903,1.8351,0.16571,2013,June
2013-06-28,U.S. dollar,0.632,1.0,0.632,2013,June
2013-06-29,Euro,0.41,1.4773,0.605693,2013,June
2013-06-29,Japanese yen,18.4,109.21,0.168483,2013,June
2013-06-29,U.K. pound,0.0903,1.8351,0.16571,2013,June
2013-06-29,U.S. dollar,0.632,1.0,0.632,2013,June
2013-06-30,Euro,0.41,1.4773,0.605693,2013,June
2013-06-30,Japanese yen,18.4,109.21,0.168483,2013,June
2013-06-30,U.K. pound,0.0903,1.8351,0.16571,2013,June
2013-06-30,U.S. dollar,0.632,1.0,0.632,2013,June
2013-07-01,Euro,0.41,1.4773,0.605693,2013,July
2013-07-01,Japanese yen,18.4,109.21,0.168483,2013,July
2013-07-01,U.K. pound,0.0903,1.8351,0.16571,2013,July
2013-07-01,U.S. dollar,0.632,1.0,0.632,2013,July
2013-07-02,Euro,0.41,1.4773,0.605693,2013,July
2013-07-02,Japanese yen,18.4,109.21,0.168483,2013,July
2013-07-02,U.K. pound,0.0903,1.8351,0.16571,2013,July
2013-07-02,U.S. dollar,0.632,1.0,0.632,2013,July
2013-07-03,Euro,0.41,1.4773,0.605693,2013,July
2013-07-03,Japanese yen,18.4,109.21,0.168483,2013,July
2013-07-03,U.K. pound,0.0903,1.8351,0.16571,2013,July
2013-07-03,U.S. dollar,0.632,1.0,0.632,2013,July
2013-07-04,Euro,0.41,1.4773,0.605693,2013,July
2013-07-04,Japanese yen,18.4,109.21,0.168483,2013,July
2013-07-04,U.K. pound,0.0903,1.8351,0.16571,2013,July
2013-07-04,U.S. dollar,0.632,1.0,0.632,2013,July
2013-07-05,Euro,0.41,1.4773,0.605693,2013,July
2013-07-05,Japanese yen,18.4,109.21,0.168483,2013,July
2013-07-05,U.K. pound,0.0903,1.8351,0.16571,2013,July
2013-07-05,U.S. dollar,0.632,1.0,0.632,2013,July
2013-07-06,Euro,0.41,1.4773,0.605693,2013,July
2013-07-06,Japanese yen,18.4,109.21,0.168483,2013,July
2013-07-06,U.K. pound,0.0903,1.8351,0.16571,2013,July
2013-07-06,U.S. dollar,0.632,1.0,0.632,2013,July
2013-07-07,Euro,0.41,1.4773,0.605693,2013,July
2013-07-07,Japanese yen,18.4,109.21,0.168483,2013,July
2013-07-07,U.K. pound,0.0903,1.8351,0.16571,2013,July
2013-07-07,U.S. dollar,0.632,1.0,0.632,2013,July
2013-07-08,Euro,0.41,1.4773,0.605693,2013,July
2013-07-08,Japanese yen,18.4,109.21,0.168483,2013,July
2013-07-08,U.K. pound,0.0903,1.8351,0.16571,2013,July
2013-07-08,U.S. dollar,0.632,1.0,0.632,2013,July
2013-07-09,Euro,0.41,1.4773,0.605693,2013,July
2013-07-09,Japanese yen,18.4,109.21,0.168483,2013,July
2013-07-09,U.K. pound,0.0903,1.8351,0.16571,2013,July
2013-07-09,U.S. dollar,0.632,1.0,0.632,2013,July
2013-07-10,Euro,0.41,1.4773,0.605693,2013,July
2013-07-10,Japanese yen,18.4,109.21,0.168483,2013,July
2013-07-10,U.K. pound,0.0903,1.8351,0.16571,2013,July
2013-07-10,U.S. dollar,0.632,1.0,0.632,2013,July
2013-07-11,Euro,0.41,1.4773,0.605693,2013,July
2013-07-11,Japanese yen,18.4,109.21,0.168483,2013,July
2013-07-11,U.K. pound,0.0903,1.8351,0.16571,2013,July
2013-07-11,U.S. dollar,0.632,1.0,0.632,2013,July
2013-07-12,Euro,0.41,1.4773,0.605693,2013,July
2013-07-12,Japanese yen,18.4,109.21,0.168483,2013,July
2013-07-12,U.K. pound,0.0903,1.8351,0.16571,2013,July
2013-07-12,U.S. dollar,0.632,1.0,0.632,2013,July
2013-07-13,Euro,0.41,1.4773,0.605693,2013,July
2013-07-13,Japanese yen,18.4,109.21,0.168483,2013,July
2013-07-13,U.K. pound,0.0903,1.8351,0.16571,2013,July
2013-07-13,U.S. dollar,0.632,1.0,0.632,2013,July
2013-07-14,Euro,0.41,1.4773,0.605693,2013,July
2013-07-14,Japanese yen,18.4,109.21,0.168483,2013,July
2013-07-14,U.K. pound,0.0903,1.8351,0.16571,2013,July
2013-07-14,U.S. dollar,0.632,1.0,0.632,2013,July
2013-07-15,Euro,0.41,1.4773,0.605693,2013,July
2013-07-15,Japanese yen,18.4,109.21,0.168483,2013,July
2013-07-15,U.K. pound,0.0903,1.8351,0.16571,2013,July
2013-07-15,U.S. dollar,0.632,1.0,0.632,2013,July
2013-07-16,Euro,0.41,1.4773,0.605693,2013,July
2013-07-16,Japanese yen,18.4,109.21,0.168483,2013,July
2013-07-16,U.K. pound,0.0903,1.8351,0.16571,2013,July
2013-07-16,U.S. dollar,0.632,1.0,0.632,2013,July
2013-07-17,Euro,0.41,1.4773,0.605693,2013,July
2013-07-17,Japanese yen,18.4,109.21,0.168483,2013,July
2013-07-17,U.K. pound,0.0903,1.8351,0.16571,2013,July
2013-07-17,U.S. dollar,0.632,1.0,0.632,2013,July
2013-07-18,Euro,0.41,1.4773,0.605693,2013,July
2013-07-18,Japanese yen,18.4,109.21,0.168483,2013,July
2013-07-18,U.K. pound,0.0903,1.8351,0.16571,2013,July
2013-07-18,U.S. dollar,0.632,1.0,0.632,2013,July
2013-07-19,Euro,0.41,1.4773,0.605693,2013,July
2013-07-19,Japanese yen,18.4,109.21,0.168483,2013,July
2013-07-19,U.K. pound,0.0903,1.8351,0.16571,2013,July
2013-07-19,U.S. dollar,0.632,1.0,0.632,2013,July
2013-07-20,Euro,0.41,1.4773,0.605693,2013,July
2013-07-20,Japanese yen,18.4,109.21,0.168483,2013,July
2013-07-20,U.K. pound,0.0903,1.8351,0.16571,2013,July
2013-07-20,U.S. dollar,0.632,1.0,0.632,2013,July
2013-07-21,Euro,0.41,1.4773,0.605693,2013,July
2013-07-21,Japanese yen,18.4,109.21,0.168483,2013,July
2013-07-21,U.K. pound,0.0903,1.8351,0.16571,2013,July
2013-07-21,U.S. dollar,0.632,1.0,0.632,2013,July
2013-07-22,Euro,0.41,1.4773,0.605693,2013,July
2013-07-22,Japanese yen,18.4,109.21,0.168483,2013,July
2013-07-22,U.K. pound,0.0903,1.8351,0.16571,2013,July
2013-07-22,U.S. dollar,0.632,1.0,0.632,2013,July
2013-07-23,Euro,0.41,1.4773,0.605693,2013,July
2013-07-23,Japanese yen,18.4,109.21,0.168483,2013,July
2013-07-23,U.K. pound,0.0903,1.8351,0.16571,2013,July
2013-07-23,U.S. dollar,0.632,1.0,0.632,2013,July
2013-07-24,Euro,0.41,1.4773,0.605693,2013,July
2013-07-24,Japanese yen,18.4,109.21,0.168483,2013,July
2013-07-24,U.K. pound,0.0903,1.8351,0.16571,2013,July
2013-07-24,U.S. dollar,0.632,1.0,0.632,2013,July
2013-07-25,Euro,0.41,1.4773,0.605693,2013,July
2013-07-25,Japanese yen,18.4,109.21,0.168483,2013,July
2013-07-25,U.K. pound,0.0903,1.8351,0.16571,2013,July
2013-07-25,U.S. dollar,0.632,1.0,0.632,2013,July
2013-07-26,Euro,0.41,1.4773,0.605693,2013,July
2013-07-26,Japanese yen,18.4,109.21,0.168483,2013,July
2013-07-26,U.K. pound,0.0903,1.8351,0.16571,2013,July
2013-07-26,U.S. dollar,0.632,1.0,0.632,2013,July
2013-07-27,Euro,0.41,1.4773,0.605693,2013,July
2013-07-27,Japanese yen,18.4,109.21,0.168483,2013,July
2013-07-27,U.K. pound,0.0903,1.8351,0.16571,2013,July
2013-07-27,U.S. dollar,0.632,1.0,0.632,2013,July
2013-07-28,Euro,0.41,1.4773,0.605693,2013,July
2013-07-28,Japanese yen,18.4,109.21,0.168483,2013,July
2013-07-28,U.K. pound,0.0903,1.8351,0.16571,2013,July
2013-07-28,U.S. dollar,0.632,1.0,0.632,2013,July
2013-07-29,Euro,0.41,1.4773,0.605693,2013,July
2013-07-29,Japanese yen,18.4,109.21,0.168483,2013,July
2013-07-29,U.K. pound,0.0903,1.8351,0.16571,2013,July
2013-07-29,U.S. dollar,0.632,1.0,0.632,2013,July
2013-07-30,Euro,0.41,1.4773,0.605693,2013,July
2013-07-30,Japanese yen,18.4,109.21,0.168483,2013,July
2013-07-30,U.K. pound,0.0903,1.8351,0.16571,2013,July
2013-07-30,U.S. dollar,0.632,1.0,0.632,2013,July
2013-07-31,Euro,0.41,1.4773,0.605693,2013,July
2013-07-31,Japanese yen,18.4,109.21,0.168483,2013,July
2013-07-31,U.K. pound,0.0903,1.8351,0.16571,2013,July
2013-07-31,U.S. dollar,0.632,1.0,0.632,2013,July
2013-08-01,Euro,0.41,1.4773,0.605693,2013,August
2013-08-01,Japanese yen,18.4,109.21,0.168483,2013,August
2013-08-01,U.K. pound,0.0903,1.8351,0.16571,2013,August
2013-08-01,U.S. dollar,0.632,1.0,0.632,2013,August
2013-08-02,Euro,0.41,1.4773,0.605693,2013,August
2013-08-02,Japanese yen,18.4,109.21,0.168483,2013,August
2013-08-02,U.K. pound,0.0903,1.8351,0.16571,2013,August
2013-08-02,U.S. dollar,0.632,1.0,0.632,2013,August
2013-08-03,Euro,0.41,1.4773,0.605693,2013,August
2013-08-03,Japanese yen,18.4,109.21,0.168483,2013,August
2013-08-03,U.K. pound,0.0903,1.8351,0.16571,2013,August
2013-08-03,U.S. dollar,0.632,1.0,0.632,2013,August
2013-08-04,Euro,0.41,1.4773,0.605693,2013,August
2013-08-04,Japanese yen,18.4,109.21,0.168483,2013,August
2013-08-04,U.K. pound,0.0903,1.8351,0.16571,2013,August
2013-08-04,U.S. dollar,0.632,1.0,0.632,2013,August
2013-08-05,Euro,0.41,1.4773,0.605693,2013,August
2013-08-05,Japanese yen,18.4,109.21,0.168483,2013,August
2013-08-05,U.K. pound,0.0903,1.8351,0.16571,2013,August
2013-08-05,U.S. dollar,0.632,1.0,0.632,2013,August
2013-08-06,Euro,0.41,1.4773,0.605693,2013,August
2013-08-06,Japanese yen,18.4,109.21,0.168483,2013,August
2013-08-06,U.K. pound,0.0903,1.8351,0.16571,2013,August
2013-08-06,U.S. dollar,0.632,1.0,0.632,2013,August
2013-08-07,Euro,0.41,1.4773,0.605693,2013,August
2013-08-07,Japanese yen,18.4,109.21,0.168483,2013,August
2013-08-07,U.K. pound,0.0903,1.8351,0.16571,2013,August
2013-08-07,U.S. dollar,0.632,1.0,0.632,2013,August
2013-08-08,Euro,0.41,1.4773,0.605693,2013,August
2013-08-08,Japanese yen,18.4,109.21,0.168483,2013,August
2013-08-08,U.K. pound,0.0903,1.8351,0.16571,2013,August
2013-08-08,U.S. dollar,0.632,1.0,0.632,2013,August
2013-08-09,Euro,0.41,1.4773,0.605693,2013,August
2013-08-09,Japanese yen,18.4,109.21,0.168483,2013,August
2013-08-09,U.K. pound,0.0903,1.8351,0.16571,2013,August
2013-08-09,U.S. dollar,0.632,1.0,0.632,2013,August
2013-08-10,Euro,0.41,1.4773,0.605693,2013,August
2013-08-10,Japanese yen,18.4,109.21,0.168483,2013,August
2013-08-10,U.K. pound,0.0903,1.8351,0.16571,2013,August
2013-08-10,U.S. dollar,0.632,1.0,0.632,2013,August
2013-08-11,Euro,0.41,1.4773,0.605693,2013,August
2013-08-11,Japanese yen,18.4,109.21,0.168483,2013,August
2013-08-11,U.K. pound,0.0903,1.8351,0.16571,2013,August
2013-08-11,U.S. dollar,0.632,1.0,0.632,2013,August
2013-08-12,Euro,0.41,1.4773,0.605693,2013,August
2013-08-12,Japanese yen,18.4,109.21,0.168483,2013,August
2013-08-12,U.K. pound,0.0903,1.8351,0.16571,2013,August
2013-08-12,U.S. dollar,0.632,1.0,0.632,2013,August
2013-08-13,Euro,0.41,1.4773,0.605693,2013,August
2013-08-13,Japanese yen,18.4,109.21,0.168483,2013,August
2013-08-13,U.K. pound,0.0903,1.8351,0.16571,2013,August
2013-08-13,U.S. dollar,0.632,1.0,0.632,2013,August
2013-08-14,Euro,0.41,1.4773,0.605693,2013,August
2013-08-14,Japanese yen,18.4,109.21,0.168483,2013,August
2013-08-14,U.K. pound,0.0903,1.8351,0.16571,2013,August
2013-08-14,U.S. dollar,0.632,1.0,0.632,2013,August
2013-08-15,Euro,0.41,1.4773,0.605693,2013,August
2013-08-15,Japanese yen,18.4,109.21,0.168483,2013,August
2013-08-15,U.K. pound,0.0903,1.8351,0.16571,2013,August
2013-08-15,U.S. dollar,0.632,1.0,0.632,2013,August
2013-08-16,Euro,0.41,1.4773,0.605693,2013,August
2013-08-16,Japanese yen,18.4,109.21,0.168483,2013,August
2013-08-16,U.K. pound,0.0903,1.8351,0.16571,2013,August
2013-08-16,U.S. dollar,0.632,1.0,0.632,2013,August
2013-08-17,Euro,0.41,1.4773,0.605693,2013,August
2013-08-17,Japanese yen,18.4,109.21,0.168483,2013,August
2013-08-17,U.K. pound,0.0903,1.8351,0.16571,2013,August
2013-08-17,U.S. dollar,0.632,1.0,0.632,2013,August
2013-08-18,Euro,0.41,1.4773,0.605693,2013,August
2013-08-18,Japanese yen,18.4,109.21,0.168483,2013,August
2013-08-18,U.K. pound,0.0903,1.8351,0.16571,2013,August
2013-08-18,U.S. dollar,0.632,1.0,0.632,2013,August
2013-08-19,Euro,0.41,1.4773,0.605693,2013,August
2013-08-19,Japanese yen,18.4,109.21,0.168483,2013,August
2013-08-19,U.K. pound,0.0903,1.8351,0.16571,2013,August
2013-08-19,U.S. dollar,0.632,1.0,0.632,2013,August
2013-08-20,Euro,0.41,1.4773,0.605693,2013,August
2013-08-20,Japanese yen,18.4,109.21,0.168483,2013,August
2013-08-20,U.K. pound,0.0903,1.8351,0.16571,2013,August
2013-08-20,U.S. dollar,0.632,1.0,0.632,2013,August
2013-08-21,Euro,0.41,1.4773,0.605693,2013,August
2013-08-21,Japanese yen,18.4,109.21,0.168483,2013,August
2013-08-21,U.K. pound,0.0903,1.8351,0.16571,2013,August
2013-08-21,U.S. dollar,0.632,1.0,0.632,2013,August
2013-08-22,Euro,0.41,1.4773,0.605693,2013,August
2013-08-22,Japanese yen,18.4,109.21,0.168483,2013,August
2013-08-22,U.K. pound,0.0903,1.8351,0.16571,2013,August
2013-08-22,U.S. dollar,0.632,1.0,0.632,2013,August
2013-08-23,Euro,0.41,1.4773,0.605693,2013,August
2013-08-23,Japanese yen,18.4,109.21,0.168483,2013,August
2013-08-23,U.K. pound,0.0903,1.8351,0.16571,2013,August
2013-08-23,U.S. dollar,0.632,1.0,0.632,2013,August
2013-08-24,Euro,0.41,1.4773,0.605693,2013,August
2013-08-24,Japanese yen,18.4,109.21,0.168483,2013,August
2013-08-24,U.K. pound,0.0903,1.8351,0.16571,2013,August
2013-08-24,U.S. dollar,0.632,1.0,0.632,2013,August
2013-08-25,Euro,0.41,1.4773,0.605693,2013,August
2013-08-25,Japanese yen,18.4,109.21,0.168483,2013,August
2013-08-25,U.K. pound,0.0903,1.8351,0.16571,2013,August
2013-08-25,U.S. dollar,0.632,1.0,0.632,2013,August
2013-08-26,Euro,0.41,1.4773,0.605693,2013,August
2013-08-26,Japanese yen,18.4,109.21,0.168483,2013,August
2013-08-26,U.K. pound,0.0903,1.8351,0.16571,2013,August
2013-08-26,U.S. dollar,0.632,1.0,0.632,2013,August
2013-08-27,Euro,0.41,1.4773,0.605693,2013,August
2013-08-27,Japanese yen,18.4,109.21,0.168483,2013,August
2013-08-27,U.K. pound,0.0903,1.8351,0.16571,2013,August
2013-08-27,U.S. dollar,0.632,1.0,0.632,2013,August
2013-08-28,Euro,0.41,1.4773,0.605693,2013,August
2013-08-28,Japanese yen,18.4,109.21,0.168483,2013,August
2013-08-28,U.K. pound,0.0903,1.8351,0.16571,2013,August
2013-08-28,U.S. dollar,0.632,1.0,0.632,2013,August
2013-08-29,Euro,0.41,1.4773,0.605693,2013,August
2013-08-29,Japanese yen,18.4,109.21,0.168483,2013,August
2013-08-29,U.K. pound,0.0903,1.8351,0.16571,2013,August
2013-08-29,U.S. dollar,0.632,1.0,0.632,2013,August
2013-08-30,Euro,0.41,1.4773,0.605693,2013,August
2013-08-30,Japanese yen,18.4,109.21,0.168483,2013,August
2013-08-30,U.K. pound,0.0903,1.8351,0.16571,2013,August
2013-08-30,U.S. dollar,0.632,1.0,0.632,2013,August
2013-08-31,Euro,0.41,1.4773,0.605693,2013,August
2013-08-31,Japanese yen,18.4,109.21,0.168483,2013,August
